isoform	mean_tumor_iso_pct_brca	mean_normal_iso_pct_brca	mean_iso_pct_diff_brca	pval_brca	n_samps_brca	padj_brca	mean_tumor_iso_pct_luad	mean_normal_iso_pct_luad	mean_iso_pct_diff_luad	pval_luad	n_samps_luad	padj_luad	mean_tumor_iso_pct_hnscc	mean_normal_iso_pct_hnscc	mean_iso_pct_diff_hnscc	pval_hnscc	n_samps_hnscc	padj_hnscc
ATF2-4	0.027101581394087585	0.0	0.002768580438908553	0.5294612839985458	112.0	0.7045692159203244	0.03136081979793289	0.0	0.019507375106945234	6.821988288331582e-05	105.0	0.0004060707314483084	0.04672312869781384	0.01496852303599903	0.008363882051021633	0.4366330161611942	43.0	0.6589791499860154
ATF2-5	0.003071400332906814	0.0	0.0026115103023394257	0.000739758890088824	112.0	0.0037821986390325656	0.006377069650790279	0.0	0.0059653739859423655	5.356229351792789e-06	105.0	4.426635827927925e-05	0.001246492124590864	0.0	0.0006660288470378791	0.19610818609418723	43.0	0.4400575916178577
ATF2-6	0.012887794722714346	0.0	-0.008286678030215116	0.07438740065921987	112.0	0.17633195201719618	0.023320115663426393	0.0	-0.008533529566390719	0.1824199603299107	105.0	0.30052711751220873	0.02762539166190236	0.0	0.011111921244049154	0.29044639432372954	43.0	0.5408302603200531
ATF3-1	0.7918778521720581	0.790643717955842	-0.010197049053433053	0.4196264542740821	112.0	0.6061916784042487	0.814948895792719	0.8392190741304049	-0.02545986564055594	0.00455155439425796	105.0	0.01608323107511647	0.8175862322555861	0.8273641739765126	-0.01081450987216913	0.4051423721491574	43.0	0.6398615667212314
ATF3-2	0.10848400832060186	0.08057083996429729	0.008421059057893556	0.10216211940404023	112.0	0.22152825475761737	0.09494020031375597	0.05708466649473526	0.02799692133585969	2.2939256279562593e-05	105.0	0.0001593003908302958	0.08692445622119867	0.07640834317604915	0.007024411361302202	0.4399221167882388	43.0	0.6606830335765187
CREB1-1	0.74007530030933	0.802309058722713	-0.05570266179653886	9.8956873217876e-10	112.0	2.5639596600643643e-08	0.6842939506142313	0.7974196264401617	-0.10166233787643064	9.374236778590689e-15	105.0	7.811863982158907e-13	0.6761790759634215	0.7466012925661507	-0.06823379196813557	2.0811298327316763e-05	42.0	0.00114600882789091
CREB1-2	0.2599246996906701	0.1976909412772871	0.05570266179653886	9.8956873217876e-10	112.0	2.5639596600643643e-08	0.31570604938576863	0.2025803735598383	0.10166233787643068	9.374236778590689e-15	105.0	7.811863982158907e-13	0.3238209240365784	0.25339870743384935	0.06823379196813557	2.0811298327316763e-05	42.0	0.00114600882789091
CREB5-1	0.0012768671078821157	0.0	0.0007601887590071377	0.23672357063785732	38.0	0.41401727005843	0.0012948226438317385	0.0	0.0014637125538967477	0.043114446783075355	46.0	0.09934204327897547						
CREB5-2	0.0972562011057024	0.09103563356241413	-0.011209331746815317	0.5562649055791553	38.0	0.7272339082547375	0.11792283117279334	0.09911179067809714	0.009059490294706308	0.7536307561459807	46.0	0.8327996880952016						
CREBZF-1	0.9116057708468063	0.8944560514464752	0.02964427908215834	0.02976760433087152	111.0	0.08279363017893066	0.9741810054428943	0.9797469410479132	0.02753027520665628	2.2147506541988625e-05	104.0	0.00015487766812579459	0.9986806286889272	1.0	0.009023201738925318	0.17295491798842066	39.0	0.4201787125248102
CREBZF-2	0.08839422915319382	0.10554394855352478	-0.029644279082158345	0.02976760433087152	111.0	0.08279363017893066	0.025818994557105644	0.020253058952086934	-0.027530275206656275	2.2147506541988625e-05	104.0	0.00015487766812579459	0.0013193713110729091	0.0	-0.009023201738925318	0.17295491798842066	39.0	0.4201787125248102
CREM-1	0.0018151189631492332	0.0	0.0005322919417126761	0.2648702686053157	112.0	0.4432025142177437	0.0008777301196315067	0.0	-0.0013425031882875098	0.040078514461804327	105.0	0.09452479825897248	0.0002796623476600593	0.0	-0.0015403207898174829	0.20942675696103719	43.0	0.4552276348679387
CREM-2	0.005538816314051642	0.0	0.0020012309269085834	0.10528305384446941	112.0	0.2268806304954165	0.0029739316239714066	0.0	0.0003748921303039722	0.8306929489678482	105.0	0.8827767789243871	0.004305357788214674	0.0	-0.0006664267507827896	0.8684061308988609	43.0	0.9295090244234641
CREM-3	0.23341651642826336	0.1612751676787013	0.06754905201551828	6.743219637156362e-12	112.0	4.137163577384756e-10	0.20067760520718858	0.12020330844348018	0.07146354341868422	2.946879564592786e-12	105.0	1.4032759831394218e-10	0.18710127735826088	0.23529491799214347	-0.054196679391780085	0.00026914479872175434	43.0	0.005106186617044197
CTCF-1	0.7263384766157613	0.8190268322797551	-0.03239356128638309	0.11493403953918523	112.0	0.24315659886281987	0.7097314898271573	0.7420452192648327	-0.0037266365424722856	0.9604805508613771	105.0	0.9756473845844021	0.752994740357655	0.829063448712231	-0.004011443435835627	0.8530420699960359	43.0	0.9234767363259839
CTCF-2	0.1644050123160421	0.04285475364060204	0.03026478490323783	0.1920522202317404	112.0	0.35516040018032846	0.17474991774122897	0.142479694531112	0.0018680486754048585	0.9681249175536069	105.0	0.9774628390997296	0.11565105361084041	0.028745570354187917	0.0024902583507425734	0.6038290520795773	43.0	0.7839425117071496
CXXC1-1	0.5617210274252767	0.5278165369076109	0.01790508157108558	0.20044693082583986	112.0	0.3655002602296346	0.5394899610751819	0.5216539518680376	0.019743608018067182	0.008881323369007018	105.0	0.028016792962167247	0.5349330907710572	0.5174676427234223	0.014711488837761213	0.22295411566210532	42.0	0.47099769702531713
CXXC1-2	0.10402294945364751	0.11816805654049789	-0.01443823803640513	0.004906170956256722	112.0	0.01849177944996937	0.09214146070567847	0.12559438489970448	-0.029789489230544284	2.6358795770887692e-08	105.0	3.876293495718778e-07	0.08251127974256564	0.12850229544238995	-0.04409616214890241	5.706647243641783e-07	42.0	7.856151038746853e-05
DDIT3-1	0.131202666094881	0.17073085799023596	-0.050822842905226186	3.919796126266589e-09	112.0	8.016367371953043e-08	0.131910536995101	0.1269188950314921	-0.008960313827828257	0.05863595158106743	105.0	0.12719295353810722	0.12637669611610228	0.17251152989571045	-0.061507101791018946	0.00035202301160097704	43.0	0.0059341021955593275
DDIT3-2	0.868797333905119	0.829269142009764	0.050822842905226186	3.919796126266589e-09	112.0	8.016367371953043e-08	0.8680894630048989	0.873081104968508	0.008960313827828258	0.05863595158106743	105.0	0.12719295353810722	0.8736233038838975	0.8274884701042896	0.06150710179101893	0.00035202301160097704	43.0	0.0059341021955593275
DMTF1-1	0.9052321517127269	0.9417650101363646	-0.0019194603701942754	0.3631811570415078	110.0	0.5424646777304817	0.9163359974971584	0.9343248498429589	0.01642026410936124	0.20330910373763922	105.0	0.3295123237238885	0.902458738545947	0.9590909715288333	-0.03833596996860809	0.10447610821574926	36.0	0.31495352330733173
DMTF1-2	0.008944791450619705	0.0	0.002781613200412984	0.8313824525262963	110.0	0.9137322423444963	0.004935280358700511	0.0	0.0014641723672882535	0.8612125197358381	105.0	0.904634999722519	0.011794214519950996	0.0	0.005590692027219437	0.24613691576742636	36.0	0.4930952698027135
DMTF1-3	0.03230030921144383	0.0	0.01105539541030111	0.9269543750571365	110.0	0.9695551941248033	0.03388502857811203	0.0	0.0176219205362151	0.03722922801215835	105.0	0.08822091946009088	0.05328880895070972	0.0	0.03831761452481281	0.04902855820598209	36.0	0.19376836879493403
DMTF1-4	0.037890575218622616	0.0	-0.005485718264212624	0.35181727421392794	110.0	0.5341272445489474	0.02211859015164283	0.0	-0.02843409349805213	0.017331918405621417	105.0	0.04697989448399397	0.016275117960466354	0.0	-0.014814820598825752	0.3061029943646809	36.0	0.5517862726205622
E2F3-2	0.16041883551239347	0.21242181511470032	-0.03646491181620185	0.0020057155927617277	112.0	0.009070047820961623	0.09978726986244037	0.1045129559716152	-0.008117014499392007	0.2579671879817931	105.0	0.3944452415623747	0.077049125322338	0.09961403357121403	-0.016728297334727152	0.30852387030486816	38.0	0.5517862726205622
E2F3-3	0.010315618972110991	0.0	0.0010537991599828239	0.543523855518597	112.0	0.7175876680098311	0.0122514176853237	0.0	-0.016427315435085174	0.0038417113666304953	105.0	0.01407220280817031	0.002688262859738883	0.0	-0.001677097191878557	0.043114446783075355	38.0	0.1807742794051789
E2F3-4	0.05019712341650732	0.0132890576229494	-0.0154816350016395	0.0836675955583187	112.0	0.19263863613096335	0.06494168717754802	0.0	0.0074752310722601654	0.4239595931685999	105.0	0.5484600170357049	0.11072041817866965	0.04404986071324578	0.012617777941472619	0.566461891888309	38.0	0.7608089799995824
E2F6-1	0.9708687404590267	0.9999940547574854	-0.006354145147769075	0.8205633047587915	110.0	0.9066181428637918	0.9693335025038927	0.9999908694609732	-0.003860993433804555	0.8468611164732092	100.0	0.89425672278058	0.9806773046584304	0.9999889608634527	-0.004759545401331996	0.7036759513430297	36.0	0.8411524396661977
E2F6-2	0.02663140175624314	0.0	0.005860312660676283	0.8384104588084904	110.0	0.915909116912908	0.025236441533461544	0.0	0.0063529119510435765	0.6297650141069401	100.0	0.7314343950138676	0.015166464464115913	0.0	0.002920806107452184	0.34652171170610724	36.0	0.5751416947528599
E4F1-1	0.9822173821659913	1.0	-0.005433380637036823	0.33093542829325284	110.0	0.5121152102520219	0.9686763078125057	0.9924098954420748	-0.016889586179396864	0.31261206948128906	105.0	0.4517515454931923	0.9805288651154213	0.9935553096692182	-0.0018526672301941716	0.8370343688651636	43.0	0.9181811270685593
E4F1-2	0.0011264494376214116	0.0	0.0002438409887462246	0.5009177737861135	110.0	0.6793982289452748	0.001354608307855878	0.0	-0.0005855820296255175	0.41183950024590854	105.0	0.5362493492785267	0.0008686738154932767	0.0	-0.0005728398450046182	0.5750621301739497	43.0	0.7615086297428794
EBF1-1	0.5850017369972201	0.5716094871361526	0.05104916587482561	0.036882423815124916	100.0	0.09862421960963269	0.6104783554556709	0.5403591452974461	0.07155487120237798	0.06714044609640268	45.0	0.14134830757137407						
EBF1-2	0.12387294671356973	0.07861196831622194	0.017994880001687308	0.15360733419330938	100.0	0.30343266962807136	0.12176126170184269	0.11162050080870234	-0.002128257316663408	0.984492064895321	45.0	0.9894392612013276						
EBF1-3	0.24725359253277482	0.28349705644202616	-0.07661479710616076	0.00540908636227326	100.0	0.02014884669946789	0.22785833274720155	0.29806700266275216	-0.08182502706691776	0.014689836732543426	45.0	0.04137982178181247						
EBF2-1	0.977337159484884	1.0	-0.014843040110815942	0.6751674415281835	44.0	0.8226631326096909												
EBF2-2	0.012874750313372485	0.0	0.010692219715915703	0.7298909084206947	44.0	0.8439869373423333												
EBF3-1	0.11711121029889929	0.08316312195234705	0.019711960534135275	0.09055701662161245	55.0	0.20399777178475548												
EBF3-2	0.861929341496656	0.9039143254376352	-0.020555603927357214	0.09544858688357497	55.0	0.21091711042281502												
EBF3-3	0.020959448204444626	0.004307027524712138	0.0008436433932219279	0.7976998126836164	55.0	0.8905726018639692												
EGR2-1	0.9544098393851411	0.9722127026159089	0.0020360285927694182	0.2134748616838249	112.0	0.38454970766188146	0.9394418032134928	0.9615969261389897	-0.007805697809438066	0.14112810604636963	103.0	0.24416627343662567	0.9674280036365536	0.9679101310920554	0.031264406119541926	0.2864961706198643	34.0	0.5378314475727453
EGR2-2	0.04559016061485884	0.027787297384091057	-0.0020360285927694182	0.2134748616838249	112.0	0.38454970766188146	0.06055819678650726	0.038403073861010294	0.007805697809438063	0.14112810604636963	103.0	0.24416627343662567	0.032571996363446376	0.03208986890794466	-0.03126440611954194	0.2864961706198643	34.0	0.5378314475727453
ELF2-1	0.011462999115584476	1.2709154913787995e-10	0.0009312868488547668	0.812060887907127	112.0	0.8991289873536449	0.007959284353135972	0.0	-0.00452244202017392	0.3517354534352207	105.0	0.4844840956407999	0.016921655429110182	3.5819492323569522e-06	0.00016674352126272844	0.5888441819103396	43.0	0.77081663115363
ELF2-2	0.1982936541477543	0.13751873618777916	0.021545829281059525	0.038458900253624466	112.0	0.10180871310794497	0.2649123497022818	0.22593754791801662	0.030561445455317793	0.033116025292922985	105.0	0.07960583003106488	0.22372249135111275	0.12821707991805664	0.08239568746311975	1.4208856555342209e-05	43.0	0.0009028088857471279
ELF2-3	0.050315676049488424	0.04648402541914845	0.003463277762554718	0.4196264542740821	112.0	0.6061916784042487	0.04264541111823317	0.03116340085505335	0.0047032144664742054	0.3506682382465923	105.0	0.4836803286159894	0.06286616557652586	0.04116269838501736	0.01691277975428259	0.047498192268905996	43.0	0.19045391657338037
ELF5-1	0.01204482633066403	0.018794598404373603	-0.00782852342755694	0.0001531559893820135	69.0	0.0009740347373502445	0.03918250515046097	0.13412377717577167	-0.09114328091774321	2.0311008851614722e-08	61.0	3.124770592556111e-07						
ELF5-2	0.8568220611800081	0.8588933152659545	0.009329985602964915	0.008445364492791698	69.0	0.028975378835466255	0.826569619090041	0.8037010261271521	0.02745774977793504	0.008476219617653779	61.0	0.02716737056940314						
ELF5-3	0.05743228583044948	0.03314985741917083	0.0096343735132131	0.8835391736274517	69.0	0.9412986293089195	0.05602395183288976	0.021601067038170944	0.030390502771890638	4.83467628349519e-06	61.0	4.0288969029126585e-05						
ELK4-1	0.9557349134842872	0.9791527359533729	-0.01999420269028881	1.0308107172175149e-10	112.0	3.981983622436549e-09	0.9159653111565916	0.9601868223133442	-0.040208157034987015	3.698024379561144e-12	105.0	1.607836686765715e-10	0.880754237607269	0.9336261518193547	-0.05031823884125924	9.437844619242242e-05	42.0	0.0027841641626764613
ELK4-2	0.04426508651571275	0.02084726404662704	0.019994202690288797	1.0308107172175149e-10	112.0	3.981983622436549e-09	0.08403468884340844	0.039813177686655925	0.04020815703498701	3.698024379561144e-12	105.0	1.607836686765715e-10	0.11924576239273094	0.06637384818064533	0.05031823884125922	9.437844619242242e-05	42.0	0.0027841641626764613
ERF-1	0.6720028693315871	0.6163393057028064	0.028904151434645052	0.06483571844037606	112.0	0.15836921389534478	0.5580679139730402	0.5308176567044884	0.02108606184523425	0.6213717695727516	105.0	0.7241891651468827	0.4240421343935508	0.40997949064098244	-0.022659433176350025	0.44957058001364203	42.0	0.6690662480731698
ERF-2	0.32799713066841296	0.3836606942971936	-0.028904151434645056	0.06483571844037606	112.0	0.15836921389534478	0.4419320860269597	0.4691823432955117	-0.021086061845234264	0.6213717695727516	105.0	0.7241891651468827	0.5759578656064492	0.5900205093590176	0.02265943317635003	0.44957058001364203	42.0	0.6690662480731698
ESRRA-1	0.7770646359477311	0.7982774682985738	-0.009472145635184183	0.607354357095705	112.0	0.770645492032628	0.6921857553927164	0.7020448827999584	-0.009324970506109356	0.38020191700755823	105.0	0.5069358893434109	0.640136922768433	0.7036991497374294	-0.06509355287633888	0.00035202301160097704	43.0	0.0059341021955593275
ESRRA-2	0.09290913495066211	0.09727497944974159	-0.007373504958708778	0.33284845119497586	112.0	0.5128413353247112	0.16094958309627036	0.16176650082182686	-0.002952154895564118	0.9162546199505447	105.0	0.9445923917015925	0.1828425504983453	0.16261384849494329	0.031599210055747846	0.005613180372486722	43.0	0.048386206548267786
ESRRG-1	0.0893122212772071	0.10910273357222683	-0.025888583632966755	0.13715134230763004	46.0	0.27619967754448566												
ESRRG-2	0.005276562578938519	0.0	-0.0035191942274190855	0.5097974849608639	46.0	0.6887548922463484												
ETV4-1	0.0934535050645424	0.11991517011126387	-0.022895230345329122	0.003995915958429916	79.0	0.01569342339161392	0.0727545575279488	0.07845561765184139	-0.015521139670575692	0.06394323983304205	94.0	0.13604944645328096	0.028906761966048897	0.017746607853124846	0.0027642857853750467	0.32689447529082827	40.0	0.5606210793771599
ETV4-2	0.035965168604832246	0.036723973493897874	-0.00792494277523315	0.08514419723719029	79.0	0.19474867920699446	0.04655988532968419	0.0	-0.008530771598332508	0.8278554513826153	94.0	0.8825751080838117	0.03917549301822159	0.04313989176364152	-0.01651048421387801	0.043942950813215954	40.0	0.18239636870209236
ETV6-1	0.9742691193518133	1.0	0.010503138140524558	0.1975873238820648	112.0	0.3615501382613922	0.9110279977252408	0.9985544243236141	-0.022512458168658322	0.06348004848301318	105.0	0.1353719933778576	0.8372234564677997	0.8796995696904226	-0.03832450908844323	0.10853237525634826	43.0	0.31758512089572694
ETV6-2	0.025730880648186738	0.0	-0.010503138140524547	0.1975873238820648	112.0	0.3615501382613922	0.08897200227475906	0.0014455756763859893	0.02251245816865832	0.06348004848301318	105.0	0.1353719933778576	0.16277654353220045	0.12030043030957732	0.03832450908844323	0.10853237525634826	43.0	0.31758512089572694
ETV7-1	0.2648857155873788	0.21419317277445216	0.06517205067053261	0.013140010151765885	77.0	0.04229947712435746	0.34796752334926645	0.3872381621168283	-0.023261459163688332	0.2965971683014643	105.0	0.43425646896261244	0.3906828175231342	0.3744653322817308	0.03796825318152999	0.15220749407308176	36.0	0.3953324502877534
ETV7-2	0.08829961251097378	0.08988519169825832	-0.007741212926596244	0.8093204255480769	77.0	0.8970659041618978	0.11675155388868208	0.13386152548881278	-0.02764855088066517	0.013772534825626683	105.0	0.039350099501790525	0.1421099309392761	0.10390898999602105	0.03460436180006352	0.13477486031479202	36.0	0.3677789456721776
FOS-1	0.8447254318191634	0.9009519348466197	-0.02225749630194885	0.1371729942167244	112.0	0.27619967754448566	0.860951348389037	0.9123932965588007	-0.030100813627893405	0.002902984474880066	105.0	0.011071544208982423	0.8782215928045228	0.926622839544808	-0.0364512508407405	0.02034962505990734	43.0	0.10638474873090799
FOS-2	0.04890773336567456	0.03141026015174531	0.004277582522880377	0.4556047138576279	112.0	0.6410046263897178	0.04041380678075647	0.025125460459708916	0.008221154759429698	0.05369675984711485	105.0	0.11879814125467886	0.026606030695243876	0.01211235714507856	0.008627077381862783	0.044896052707599665	43.0	0.1835848491904818
FOS-3	0.027973612307866023	0.017052469924421193	0.005108971220560449	0.11900122374638411	112.0	0.2452951586026034	0.02910368010508514	0.02007053421158484	0.0038909883117176284	0.07471311521028562	105.0	0.15346098214760265	0.026464276285096032	0.01210949347012565	0.009196707864866859	0.013904620191624417	43.0	0.07975844637695673
FOSB-1	0.4196493280800905	0.5756381856148997	-0.07190091552127605	0.01999493372840061	109.0	0.06063266314318282	0.5624215414737123	0.743941639217458	-0.09985442863643725	0.005166035488564516	101.0	0.017752699273417584	0.6780048077695842	0.6368466225320226	0.09609517378995124	0.005783666766546958	42.0	0.04874804846089578
FOSB-2	0.0037562091995078165	0.0	0.0016422986047731497	0.17738115878779548	109.0	0.33455433746052565	0.011842534215409258	0.005858008587379957	-0.004522029076530016	0.05806905347624626	101.0	0.12651209907678923	0.030879822094559188	0.005541928054665264	0.014225583269620984	0.03189949754217426	42.0	0.14720103335103876
FOSB-3	0.04767349613470272	0.04787146863967934	-0.0033247530544684555	0.16203715537509888	109.0	0.3123932588839707	0.04349891526357512	0.04992479377132144	-0.00562208439582476	0.032464993179482454	101.0	0.07872586647958335	0.03984938516279466	0.037891530626418056	-0.003541690750170196	0.30862450609993175	42.0	0.5517862726205622
FOXJ2-1	0.9568569537343546	0.9554217984767521	0.0018806531205032503	0.00026601407984682015	112.0	0.00153288776397919	0.9462821303408235	0.9517720174185791	-0.0017908160615262459	0.00785715134407309	105.0	0.025345649497009966	0.9698558573585171	0.9730673059092398	-0.002470365829323845	0.54570677058814	43.0	0.7438181394485208
FOXJ2-2	0.04314304626564534	0.044578201523248	-0.0018806531205032538	0.00026601407984682015	112.0	0.00153288776397919	0.05371786965917627	0.04822798258142096	0.0017908160615262537	0.00785715134407309	105.0	0.025345649497009966	0.03014414264148289	0.02693269409076014	0.00247036582932384	0.54570677058814	43.0	0.7438181394485208
FOXP2-1	0.07475680932325471	0.23688148224360878	-0.17064879058974747	4.5129635685390656e-11	100.0	2.0465308704288025e-09	0.19320441601604066	0.1920162184599034	-0.03991728687560958	0.12213432799268094	92.0	0.22215870170064178	0.18836712516629517	0.18227736283677357	-0.03413090894303213	0.4109616150946165	38.0	0.6453503689508616
FOXP2-10	0.013245074154200537	0.008847683232790214	-0.00016214274633071567	0.006550259497633118	100.0	0.02405605864799768	0.04807745153467081	0.03978150974952517	0.0018194922469675601	0.3937905993643359	92.0	0.5201989423571148	0.044344194055745266	0.038987007213558134	0.00457976260257006	0.7743196677474771	38.0	0.8737425803334564
FOXP2-2	0.024665893675617685	7.705511902007861e-09	-0.021060204394344525	0.020182314456783458	100.0	0.061014939067898975	0.044634101613391396	4.485253077897092e-10	0.015305666557891591	0.1622026062353994	92.0	0.27446131017403985	0.05452248451496472	0.039546934962377656	-0.009393925698806198	0.5715734527455391	38.0	0.7615086297428794
FOXP2-4	0.0005149150728163532	0.0	-0.0012504629847267207	0.7536837177261574	100.0	0.8585649550815981	0.0054981547900439754	0.0	0.004387903915710003	0.013150364234284668	92.0	0.03768012674580134	0.008494638675692043	0.0	0.005327020434870065	0.02977446084184663	38.0	0.138166880086322
FOXP2-6	0.0004828294980289441	0.0	-0.0009202752958891085	0.2626182904425206	100.0	0.4432025142177437	0.0008434297592405811	0.0	0.0006861717414663354	0.13801073756865956	92.0	0.24001867403245142	0.00042211063617655296	0.0	0.00015434234022824523	0.4652088184521418	38.0	0.6765184578194879
FOXP2-7	7.326941101299356e-05	0.0	-0.0009060140538303282	0.14412703481601533	100.0	0.28797796420134864	0.0005070868516641897	0.0	-0.000309827833602924	0.6744240722352938	92.0	0.7655210808573142	0.003021358382384519	0.0	0.0017204034727279056	0.3104944343172349	38.0	0.5517862726205622
FOXP3-1	0.01142745551055442	0.0	0.0065505160487702085	0.015085824244536002	30.0	0.04744470821353213	0.018275696199414757	0.0	-0.002513663775621594	0.6191537066890378	25.0	0.7241563820924419						
FOXP3-3	0.881507972965212	0.8076844935909775	0.07830817459751512	0.000714299422212305	30.0	0.0036881895909278914	0.8544144991611324	0.8329259488716539	0.023214921720595295	0.23036134243011475	25.0	0.36106793484344						
FOXP3-4	0.001999806844689197	0.0	-0.0020958113233486776	0.916511907863894	30.0	0.9665540140566647	0.002014638144895373	0.0	0.002995487798716754	0.06788915486182899	25.0	0.14232527224702096						
FOXP3-5	0.018565797697752778	0.0	-0.00396044947295516	0.836138661741041	30.0	0.915909116912908	0.019810418646392443	0.0	-0.0022457598904574738	0.9593536340401635	25.0	0.9756473845844021						
FOXP3-6	0.05198024279492325	0.0	0.000305711881427595	0.8489292299042391	30.0	0.9232879945673842	0.06755165991832739	0.058400524172979716	0.002743883051866545	0.6720751523971558	25.0	0.7645906170616107						
GATA2-2	0.8429083748604443	0.8400524862822789	0.0022358754339032337	0.8395101781100096	89.0	0.915909116912908	0.8224792979467274	0.8364150243947712	-0.010489936385594213	0.23733150551948845	88.0	0.36938544162073333						
GATA2-3	0.15709162513955557	0.15994751371772106	-0.0022358754339032397	0.8395101781100096	89.0	0.915909116912908	0.17752070205327272	0.1635849756052288	0.010489936385594199	0.23733150551948845	88.0	0.36938544162073333						
GATA3-1	0.8164406933605232	0.8333379888998079	-0.00560497483543439	0.7042772740655807	111.0	0.8366300647498869	0.7646485415676114	0.7830493804664723	-0.01149467300580717	0.8116454849438893	68.0	0.8709819605064022						
GATA3-2	0.18355930663947678	0.16666201110019205	0.005604974835434394	0.7042772740655807	111.0	0.8366300647498869	0.23535145843238867	0.21695061953352768	0.011494673005807157	0.8116454849438893	68.0	0.8709819605064022						
GLIS2-1	0.057199460514935824	0.055218389794145395	-0.013001344479514444	0.23553936586679447	111.0	0.4135817484832771	0.05712770535115228	0.057705313292100865	-0.0013895798057994512	0.25442684083620504	105.0	0.391425908978777	0.03837045115761891	0.001673831655731106	0.017868442189529425	0.05443511125204651	36.0	0.2091321018334438
